PING 43.132.251.85 (43.132.251.85) 56(84) bytes of data.
64 bytes from 43.132.251.85: icmp_seq=523 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=526 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=527 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=528 ttl=48 time=41.5 ms
64 bytes from 43.132.251.85: icmp_seq=530 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=531 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=532 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=533 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=535 ttl=48 time=42.3 ms
64 bytes from 43.132.251.85: icmp_seq=536 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=537 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=538 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=542 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=543 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=545 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=546 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=547 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=550 ttl=48 time=43.1 ms
64 bytes from 43.132.251.85: icmp_seq=552 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=554 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=555 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=556 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=557 ttl=48 time=43.2 ms
64 bytes from 43.132.251.85: icmp_seq=559 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=563 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=569 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=570 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=571 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=574 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=575 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=577 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=578 ttl=48 time=42.0 ms
64 bytes from 43.132.251.85: icmp_seq=579 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=581 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=583 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=586 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=587 ttl=48 time=41.6 ms
64 bytes from 43.132.251.85: icmp_seq=588 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=589 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=590 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=591 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=592 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=593 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=594 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=597 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=600 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=602 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=603 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=605 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=606 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=607 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=610 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=611 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=613 ttl=48 time=43.7 ms
64 bytes from 43.132.251.85: icmp_seq=614 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=615 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=617 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=618 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=620 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=621 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=623 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=625 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=626 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=627 ttl=48 time=42.3 ms
64 bytes from 43.132.251.85: icmp_seq=629 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=631 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=632 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=635 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=636 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=637 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=639 ttl=48 time=43.0 ms
64 bytes from 43.132.251.85: icmp_seq=641 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=644 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=646 ttl=48 time=42.4 ms
64 bytes from 43.132.251.85: icmp_seq=647 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=649 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=650 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=654 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=655 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=656 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=657 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=658 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=659 ttl=48 time=41.5 ms
64 bytes from 43.132.251.85: icmp_seq=660 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=661 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=662 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=663 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=666 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=667 ttl=48 time=43.0 ms
64 bytes from 43.132.251.85: icmp_seq=670 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=671 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=672 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=675 ttl=48 time=41.7 ms
64 bytes from 43.132.251.85: icmp_seq=676 ttl=44 time=175 ms
64 bytes from 43.132.251.85: icmp_seq=677 ttl=44 time=178 ms
64 bytes from 43.132.251.85: icmp_seq=678 ttl=44 time=175 ms
64 bytes from 43.132.251.85: icmp_seq=679 ttl=44 time=178 ms
64 bytes from 43.132.251.85: icmp_seq=680 ttl=44 time=175 ms
64 bytes from 43.132.251.85: icmp_seq=681 ttl=44 time=178 ms
64 bytes from 43.132.251.85: icmp_seq=683 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=684 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=685 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=686 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=688 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=689 ttl=48 time=41.6 ms
64 bytes from 43.132.251.85: icmp_seq=690 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=691 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=692 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=693 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=694 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=697 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=698 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=699 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=700 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=701 ttl=48 time=43.4 ms
64 bytes from 43.132.251.85: icmp_seq=702 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=703 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=704 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=706 ttl=48 time=42.2 ms
64 bytes from 43.132.251.85: icmp_seq=707 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=708 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=710 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=712 ttl=48 time=42.1 ms
64 bytes from 43.132.251.85: icmp_seq=713 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=714 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=716 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=717 ttl=48 time=42.0 ms
64 bytes from 43.132.251.85: icmp_seq=718 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=719 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=721 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=723 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=725 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=726 ttl=48 time=43.0 ms
64 bytes from 43.132.251.85: icmp_seq=730 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=731 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=733 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=734 ttl=48 time=41.8 ms
64 bytes from 43.132.251.85: icmp_seq=735 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=736 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=737 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=738 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=739 ttl=48 time=43.0 ms
64 bytes from 43.132.251.85: icmp_seq=740 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=742 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=745 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=747 ttl=48 time=43.7 ms
64 bytes from 43.132.251.85: icmp_seq=748 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=749 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=750 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=751 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=752 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=753 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=754 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=755 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=757 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=759 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=760 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=761 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=764 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=765 ttl=48 time=43.4 ms
64 bytes from 43.132.251.85: icmp_seq=767 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=769 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=772 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=775 ttl=48 time=42.7 ms
64 bytes from 43.132.251.85: icmp_seq=777 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=779 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=780 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=782 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=783 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=784 ttl=48 time=43.5 ms
64 bytes from 43.132.251.85: icmp_seq=788 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=789 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=792 ttl=48 time=42.2 ms
64 bytes from 43.132.251.85: icmp_seq=794 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=798 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=799 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=800 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=802 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=804 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=805 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=806 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=809 ttl=48 time=42.1 ms
64 bytes from 43.132.251.85: icmp_seq=811 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=812 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=815 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=818 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=819 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=821 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=822 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=824 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=825 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=826 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=827 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=829 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=832 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=833 ttl=48 time=43.5 ms
64 bytes from 43.132.251.85: icmp_seq=836 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=837 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=838 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=841 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=842 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=843 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=844 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=845 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=847 ttl=48 time=42.2 ms
64 bytes from 43.132.251.85: icmp_seq=848 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=851 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=852 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=854 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=855 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=856 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=857 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=858 ttl=48 time=44.5 ms
64 bytes from 43.132.251.85: icmp_seq=859 ttl=48 time=43.6 ms
64 bytes from 43.132.251.85: icmp_seq=860 ttl=48 time=42.0 ms
64 bytes from 43.132.251.85: icmp_seq=863 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=864 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=865 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=866 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=868 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=869 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=870 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=872 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=874 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=876 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=877 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=878 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=879 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=880 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=881 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=882 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=883 ttl=48 time=42.7 ms
64 bytes from 43.132.251.85: icmp_seq=884 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=885 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=886 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=887 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=889 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=890 ttl=48 time=41.7 ms
64 bytes from 43.132.251.85: icmp_seq=892 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=894 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=896 ttl=48 time=42.5 ms
64 bytes from 43.132.251.85: icmp_seq=897 ttl=48 time=42.9 ms
64 bytes from 43.132.251.85: icmp_seq=899 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=901 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=902 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=905 ttl=48 time=41.7 ms
64 bytes from 43.132.251.85: icmp_seq=906 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=907 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=910 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=912 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=913 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=914 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=915 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=916 ttl=48 time=44.2 ms
64 bytes from 43.132.251.85: icmp_seq=917 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=919 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=920 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=921 ttl=48 time=43.6 ms
64 bytes from 43.132.251.85: icmp_seq=922 ttl=48 time=42.1 ms
64 bytes from 43.132.251.85: icmp_seq=923 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=924 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=926 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=927 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=928 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=929 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=934 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=937 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=939 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=941 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=942 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=943 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=944 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=945 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=946 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=947 ttl=48 time=44.3 ms
64 bytes from 43.132.251.85: icmp_seq=948 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=949 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=950 ttl=48 time=43.8 ms
64 bytes from 43.132.251.85: icmp_seq=952 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=953 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=954 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=957 ttl=48 time=42.7 ms
64 bytes from 43.132.251.85: icmp_seq=958 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=961 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=962 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=964 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=965 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=967 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=968 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=969 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=970 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=971 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=972 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=973 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=974 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=975 ttl=48 time=41.6 ms
64 bytes from 43.132.251.85: icmp_seq=976 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=978 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=979 ttl=48 time=43.1 ms
64 bytes from 43.132.251.85: icmp_seq=980 ttl=48 time=43.1 ms
64 bytes from 43.132.251.85: icmp_seq=981 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=982 ttl=48 time=41.7 ms
64 bytes from 43.132.251.85: icmp_seq=983 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=986 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=988 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=991 ttl=48 time=43.0 ms
64 bytes from 43.132.251.85: icmp_seq=992 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=993 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=996 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=997 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=998 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=999 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=1002 ttl=48 time=41.5 ms
64 bytes from 43.132.251.85: icmp_seq=1004 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=1009 ttl=48 time=41.7 ms
64 bytes from 43.132.251.85: icmp_seq=1010 ttl=48 time=42.5 ms
64 bytes from 43.132.251.85: icmp_seq=1011 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=1012 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=1013 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=1014 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=1015 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=1018 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=1019 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=1021 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=1022 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=1023 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=1024 ttl=48 time=42.6 ms
64 bytes from 43.132.251.85: icmp_seq=1025 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=1026 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=1027 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=1028 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=1029 ttl=48 time=43.0 ms
64 bytes from 43.132.251.85: icmp_seq=1030 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=1031 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=1032 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=1034 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=1038 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=1039 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=1041 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=1042 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=1043 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=1045 ttl=48 time=42.6 ms
64 bytes from 43.132.251.85: icmp_seq=1046 ttl=48 time=41.5 ms
64 bytes from 43.132.251.85: icmp_seq=1047 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=1048 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=1049 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=1050 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=1051 ttl=48 time=41.3 ms
64 bytes from 43.132.251.85: icmp_seq=1055 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=1061 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=1063 ttl=48 time=44.1 ms
64 bytes from 43.132.251.85: icmp_seq=1064 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=1065 ttl=48 time=41.9 ms
64 bytes from 43.132.251.85: icmp_seq=1066 ttl=48 time=44.0 ms
64 bytes from 43.132.251.85: icmp_seq=1068 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=1069 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=1070 ttl=48 time=42.8 ms
